id,store_id,order_date,payment
2933,86,2020-01-02,80
2934,23,2020-01-12,927
2935,48,2020-01-08,194
2936,49,2020-01-01,10
2937,21,2020-01-04,2569
2938,20,2020-01-01,408
2939,16,2020-01-12,2632
2940,85,2020-01-06,3409
2941,55,2020-01-05,1017
2942,63,2020-01-05,549
2943,51,2020-01-02,1084
2944,92,2020-01-02,98
2945,16,2020-01-09,2405
2946,10,2020-01-09,2115
2947,40,2020-01-11,3744
2948,5,2020-01-05,1043
2949,4,2020-01-08,1360
2950,47,2020-01-11,157
2951,30,2020-01-04,1044
2952,26,2020-01-11,2726
2953,38,2020-01-08,1657
2954,52,2020-01-02,2071
2955,3,2020-01-01,1442
2956,43,2020-01-06,1560
2957,50,2020-01-03,1538
2958,70,2020-01-11,2200
2959,99,2020-01-06,616
2960,36,2020-01-14,5092
2961,92,2020-01-10,3116
2962,63,2020-01-12,416
2963,1,2020-01-12,815
2964,20,2020-01-01,2300
2965,54,2020-01-03,1505
2966,100,2020-01-03,1877
2967,78,2020-01-02,1250
2968,60,2020-01-01,3965
2969,41,2020-01-11,555
2970,7,2020-01-12,1698
2971,91,2020-01-04,213
2972,47,2020-01-12,1085
2973,77,2020-01-03,2220
2974,12,2020-01-03,1858
2975,15,2020-01-06,1393
2976,2,2020-01-01,2157
2977,92,2020-01-11,2195
2978,97,2020-01-11,2084
2979,99,2020-01-01,154
2980,37,2020-01-05,2339
2981,25,2020-01-05,2662
2982,79,2020-01-09,1605
2983,24,2020-01-05,899
2984,79,2020-01-11,720
2985,98,2020-01-04,531
2986,24,2020-01-04,2473
2987,50,2020-01-03,1459
2988,76,2020-01-09,936
2989,56,2020-01-09,3077
2990,88,2020-01-01,2801
2991,70,2020-01-12,39
2992,77,2020-01-03,1172
2993,5,2020-01-02,286
2994,38,2020-01-07,944
2995,12,2020-01-13,536
2996,59,2020-01-03,296
2997,54,2020-01-07,3180
2998,13,2020-01-05,2068
2999,6,2020-01-02,1857
3000,59,2020-01-02,1092
3001,85,2020-01-02,985
3002,11,2020-01-06,787
3003,61,2020-01-01,114
3004,27,2020-01-08,1712
3005,5,2020-01-11,1746
3006,92,2020-01-12,1302
3007,9,2020-01-09,22
3008,62,2020-01-04,2766
3009,51,2020-01-10,832
3010,13,2020-01-07,1736
3011,27,2020-01-13,210
3012,30,2020-01-10,692
3013,66,2020-01-08,734
3014,13,2020-01-05,387
3015,35,2020-01-01,960
3016,22,2020-01-04,1896
3017,41,2020-01-01,716
3018,83,2020-01-13,2544
3019,28,2020-01-05,3668
3020,3,2020-01-01,232
3021,66,2020-01-12,1432
3022,17,2020-01-04,1464
3023,56,2020-01-06,1638
3024,27,2020-01-07,1110
3025,93,2020-01-13,2140
3026,4,2020-01-01,400
3027,89,2020-01-11,1716
3028,72,2020-01-11,600
3029,50,2020-01-07,1570
3030,48,2020-01-11,332
3031,27,2020-01-11,2279
3032,46,2020-01-05,2314
3033,35,2020-01-14,770
3034,59,2020-01-04,431
3035,43,2020-01-10,1820
3036,71,2020-01-04,702
3037,63,2020-01-13,1325
3038,13,2020-01-05,694
3039,78,2020-01-10,296
3040,76,2020-01-07,3206
3041,48,2020-01-10,3294
3042,9,2020-01-04,720
3043,81,2020-01-02,1860
3044,85,2020-01-13,3570
3045,55,2020-01-11,856
3046,90,2020-01-10,1836
3047,67,2020-01-14,2374
3048,22,2020-01-14,837
3049,29,2020-01-01,2372
3050,61,2020-01-11,1185
3051,16,2020-01-07,1868
3052,36,2020-01-07,2690
3053,51,2020-01-09,3211
3054,29,2020-01-04,945
3055,16,2020-01-10,1349
3056,75,2020-01-01,2130
3057,26,2020-01-12,590
3058,19,2020-01-14,1360
3059,9,2020-01-12,1652
3060,10,2020-01-13,1440
3061,30,2020-01-08,1872
3062,25,2020-01-07,2930
3063,20,2020-01-03,1222
3064,7,2020-01-08,342
3065,92,2020-01-03,180
3066,64,2020-01-14,1025
3067,14,2020-01-14,794
3068,97,2020-01-05,2645
3069,26,2020-01-01,1295
3070,12,2020-01-08,2849
3071,88,2020-01-09,639
3072,3,2020-01-07,1265
3073,78,2020-01-03,340
3074,2,2020-01-01,2845
3075,20,2020-01-04,1675
3076,39,2020-01-07,1996
3077,54,2020-01-02,1305
3078,7,2020-01-07,228
3079,17,2020-01-04,3056
3080,22,2020-01-10,2035
3081,55,2020-01-13,1130
3082,95,2020-01-12,3304
3083,52,2020-01-11,970
3084,19,2020-01-05,1290
3085,33,2020-01-07,2249
3086,18,2020-01-07,243
3087,6,2020-01-14,276
3088,87,2020-01-13,2834
3089,9,2020-01-11,907
3090,21,2020-01-07,1576
3091,98,2020-01-13,2559
3092,59,2020-01-13,384
3093,36,2020-01-02,736
3094,73,2020-01-08,882
3095,82,2020-01-04,1580
3096,27,2020-01-08,2174
3097,9,2020-01-05,1190
3098,9,2020-01-04,440
3099,69,2020-01-04,1426
3100,67,2020-01-07,290
3101,47,2020-01-06,1302
3102,28,2020-01-04,2724
3103,92,2020-01-01,128
3104,29,2020-01-06,2335
3105,79,2020-01-13,2389
3106,90,2020-01-11,861
3107,9,2020-01-14,2920
3108,74,2020-01-06,2834
3109,22,2020-01-12,1590
3110,87,2020-01-01,16
3111,84,2020-01-08,1737
3112,66,2020-01-13,4007
3113,42,2020-01-08,2250
3114,91,2020-01-10,627
3115,45,2020-01-11,51
3116,80,2020-01-01,291
3117,72,2020-01-09,1251
3118,7,2020-01-08,348
3119,18,2020-01-02,421
3120,35,2020-01-03,3000
3121,85,2020-01-12,1353
3122,95,2020-01-02,3589
3123,65,2020-01-08,336
3124,95,2020-01-05,1870
3125,24,2020-01-01,1366
3126,81,2020-01-07,1050
3127,86,2020-01-05,1684
3128,53,2020-01-03,546
3129,67,2020-01-09,445
3130,8,2020-01-08,1138
3131,34,2020-01-03,2795
3132,8,2020-01-12,174
3133,35,2020-01-13,1614
3134,90,2020-01-06,455
3135,93,2020-01-06,1417
3136,19,2020-01-12,2185
3137,95,2020-01-05,2855
3138,64,2020-01-13,972
3139,50,2020-01-03,192
3140,23,2020-01-06,716
3141,69,2020-01-01,876
3142,66,2020-01-05,1092
3143,10,2020-01-05,2210
3144,79,2020-01-12,1666
3145,92,2020-01-02,805
3146,95,2020-01-07,1996
3147,35,2020-01-13,2900
3148,20,2020-01-02,2124
3149,21,2020-01-12,272
3150,32,2020-01-02,192
3151,25,2020-01-10,984
3152,7,2020-01-14,1842
3153,42,2020-01-10,486
3154,91,2020-01-02,1765
3155,85,2020-01-10,652
3156,99,2020-01-10,106
3157,68,2020-01-02,696
3158,48,2020-01-06,1906
3159,74,2020-01-03,1372
3160,33,2020-01-02,1422
3161,20,2020-01-14,2560
3162,44,2020-01-10,1360
3163,99,2020-01-05,2896
3164,68,2020-01-13,2941
3165,31,2020-01-01,940
3166,21,2020-01-07,1426
3167,35,2020-01-13,966
3168,17,2020-01-08,2057
3169,25,2020-01-04,796
3170,16,2020-01-07,2945
3171,99,2020-01-13,2670
3172,43,2020-01-02,216
3173,46,2020-01-07,1764
3174,60,2020-01-03,3092
3175,57,2020-01-02,2383
3176,39,2020-01-08,3086
3177,100,2020-01-09,1296
3178,51,2020-01-12,2768
3179,34,2020-01-05,1506
3180,3,2020-01-07,1642
3181,59,2020-01-12,1400
3182,82,2020-01-05,1179
3183,89,2020-01-06,1705
3184,48,2020-01-03,838
3185,77,2020-01-09,976
3186,73,2020-01-08,180
3187,83,2020-01-03,2349
3188,50,2020-01-01,1351
3189,21,2020-01-11,3233
3190,43,2020-01-07,893
3191,65,2020-01-10,343
3192,85,2020-01-02,2325
3193,97,2020-01-09,2537
3194,64,2020-01-02,904
3195,79,2020-01-14,621
3196,72,2020-01-09,2647
3197,68,2020-01-14,2287
3198,66,2020-01-07,1995
3199,54,2020-01-06,2433
3200,28,2020-01-02,487
3201,40,2020-01-02,1696
3202,49,2020-01-07,225
3203,9,2020-01-07,768
3204,17,2020-01-08,808
3205,71,2020-01-14,1536
3206,100,2020-01-06,1610
3207,61,2020-01-11,798
3208,66,2020-01-02,1348
3209,100,2020-01-09,24
3210,44,2020-01-06,2592
3211,32,2020-01-09,4325
3212,78,2020-01-13,613
3213,89,2020-01-01,3057
3214,76,2020-01-12,1620
3215,58,2020-01-01,2259
3216,99,2020-01-14,1116
3217,73,2020-01-03,4049
3218,10,2020-01-04,3079
3219,12,2020-01-11,504
3220,63,2020-01-12,994
3221,91,2020-01-04,1062
3222,62,2020-01-09,2330
3223,95,2020-01-09,905
3224,92,2020-01-02,1970
3225,39,2020-01-07,4693
3226,1,2020-01-13,305
3227,91,2020-01-05,856
3228,15,2020-01-01,381
3229,78,2020-01-13,265
3230,52,2020-01-14,549
3231,44,2020-01-10,660
3232,73,2020-01-09,548
3233,67,2020-01-01,1536
3234,58,2020-01-05,2237
3235,52,2020-01-11,1148
3236,10,2020-01-02,1425
3237,40,2020-01-02,570
3238,59,2020-01-06,1014
3239,35,2020-01-09,1883
3240,5,2020-01-10,917
3241,6,2020-01-06,300
3242,75,2020-01-13,1634
3243,4,2020-01-04,1354
3244,71,2020-01-10,2875
3245,96,2020-01-03,1244
3246,72,2020-01-02,845
3247,66,2020-01-14,2181
3248,65,2020-01-06,685
3249,73,2020-01-12,1896
3250,48,2020-01-03,240
3251,93,2020-01-04,539
3252,93,2020-01-05,1768
3253,36,2020-01-06,2484
3254,1,2020-01-13,1190
3255,95,2020-01-09,417
3256,18,2020-01-08,1150
3257,16,2020-01-13,1442
3258,67,2020-01-05,2789
3259,24,2020-01-08,2619
3260,90,2020-01-08,113
3261,49,2020-01-13,1474
3262,10,2020-01-07,414
3263,91,2020-01-03,2343
3264,98,2020-01-05,265
3265,24,2020-01-07,1311
3266,56,2020-01-04,835
3267,94,2020-01-08,965
3268,39,2020-01-04,2464
3269,34,2020-01-12,2840
3270,6,2020-01-03,3599
3271,59,2020-01-04,1393
3272,97,2020-01-06,1826
3273,56,2020-01-01,2295
3274,19,2020-01-10,2540
3275,90,2020-01-05,1924
3276,68,2020-01-11,996
3277,31,2020-01-08,1440
3278,59,2020-01-09,1869
3279,51,2020-01-11,286
3280,29,2020-01-05,487
3281,72,2020-01-06,738
3282,8,2020-01-13,1884
3283,9,2020-01-12,716
3284,44,2020-01-01,1862
3285,100,2020-01-14,1694
3286,40,2020-01-01,1160
3287,12,2020-01-09,1118
3288,40,2020-01-01,406
3289,73,2020-01-01,1152
3290,1,2020-01-08,690
3291,97,2020-01-02,104
3292,90,2020-01-10,584
3293,19,2020-01-01,2655
3294,73,2020-01-14,1720
3295,81,2020-01-12,2952
3296,73,2020-01-09,2344
3297,24,2020-01-11,219
3298,60,2020-01-05,67
3299,75,2020-01-14,770
3300,44,2020-01-01,168
3301,5,2020-01-07,2879
3302,85,2020-01-10,276
3303,86,2020-01-09,1061
3304,82,2020-01-05,1380
3305,25,2020-01-01,2174
3306,95,2020-01-07,1154
3307,59,2020-01-09,3027
3308,51,2020-01-01,1865
3309,41,2020-01-03,1986
3310,29,2020-01-02,525
3311,93,2020-01-06,1890
3312,31,2020-01-09,2960
3313,5,2020-01-10,1340
3314,70,2020-01-04,1194
3315,58,2020-01-03,530
3316,35,2020-01-05,972
3317,91,2020-01-06,1064
3318,77,2020-01-14,2954
3319,91,2020-01-06,747
3320,80,2020-01-13,193
3321,33,2020-01-14,4282
3322,71,2020-01-11,1636
3323,65,2020-01-04,860
3324,53,2020-01-12,3077
3325,20,2020-01-11,2246
3326,72,2020-01-02,510
3327,83,2020-01-12,66
3328,20,2020-01-14,415
3329,4,2020-01-11,2533
3330,50,2020-01-13,1482
3331,55,2020-01-13,335
3332,54,2020-01-14,1834
3333,44,2020-01-01,2211
3334,98,2020-01-04,1605
3335,57,2020-01-11,2527
3336,29,2020-01-04,1310
3337,52,2020-01-11,351
3338,52,2020-01-03,305
3339,9,2020-01-08,2765
3340,21,2020-01-06,833
3341,96,2020-01-01,582
3342,92,2020-01-01,1037
3343,17,2020-01-14,3094
3344,6,2020-01-09,929
3345,52,2020-01-05,1359
3346,46,2020-01-13,2340
3347,41,2020-01-12,2466
3348,97,2020-01-01,2456
3349,34,2020-01-12,1092
3350,74,2020-01-01,1775
3351,93,2020-01-03,617
3352,58,2020-01-10,2611
3353,11,2020-01-09,1691
3354,99,2020-01-03,2258
3355,79,2020-01-09,1592
3356,44,2020-01-03,1686
3357,91,2020-01-09,672
3358,5,2020-01-10,480
3359,14,2020-01-13,704
3360,6,2020-01-01,1108
3361,83,2020-01-13,3030
3362,85,2020-01-14,1094
3363,71,2020-01-11,3330
3364,66,2020-01-05,735
3365,97,2020-01-01,661
3366,65,2020-01-13,1796
3367,13,2020-01-11,16
3368,83,2020-01-10,1689
3369,60,2020-01-08,3500
3370,33,2020-01-06,2057
3371,76,2020-01-11,895
3372,80,2020-01-01,2648
3373,88,2020-01-12,2727
3374,57,2020-01-12,612
3375,48,2020-01-03,1277
3376,63,2020-01-12,1278
3377,29,2020-01-02,1384
3378,48,2020-01-09,830
3379,9,2020-01-03,270
3380,52,2020-01-06,808
3381,79,2020-01-07,1387
3382,12,2020-01-09,615
3383,48,2020-01-10,756
3384,99,2020-01-05,910
3385,4,2020-01-09,1358
3386,89,2020-01-01,369
3387,41,2020-01-05,873
3388,50,2020-01-08,2619
3389,73,2020-01-04,3250
3390,29,2020-01-10,1124
3391,31,2020-01-01,847
3392,86,2020-01-06,555
3393,56,2020-01-04,748
3394,34,2020-01-10,2001
3395,22,2020-01-09,2832
3396,21,2020-01-07,1042
3397,61,2020-01-07,2963
3398,73,2020-01-09,1546
3399,68,2020-01-01,248
3400,10,2020-01-04,1013
3401,58,2020-01-07,2553
3402,75,2020-01-04,2759
3403,75,2020-01-11,1113
3404,51,2020-01-10,988
3405,36,2020-01-03,534
3406,29,2020-01-09,1253
3407,61,2020-01-10,1545
3408,26,2020-01-11,355
3409,9,2020-01-13,2264
3410,47,2020-01-10,2271
3411,35,2020-01-13,544
3412,8,2020-01-12,1437
3413,52,2020-01-12,182
3414,38,2020-01-13,725
3415,87,2020-01-12,1990
3416,80,2020-01-11,580
3417,100,2020-01-08,1706
3418,88,2020-01-12,1295
3419,69,2020-01-09,1544
3420,47,2020-01-14,1415
3421,50,2020-01-01,296
3422,28,2020-01-06,1076
3423,40,2020-01-11,1232
3424,82,2020-01-09,365
3425,14,2020-01-04,1692
3426,73,2020-01-05,1542
3427,80,2020-01-09,104
3428,95,2020-01-01,1239
3429,93,2020-01-11,3553
3430,91,2020-01-13,1239
3431,76,2020-01-13,1559
3432,100,2020-01-05,401
3433,67,2020-01-06,3969
3434,78,2020-01-14,381
3435,21,2020-01-12,345
3436,69,2020-01-08,1716
3437,89,2020-01-12,2671
3438,41,2020-01-11,169
3439,6,2020-01-02,516
3440,1,2020-01-01,792
3441,32,2020-01-08,2570
3442,90,2020-01-10,90
3443,17,2020-01-01,904
3444,76,2020-01-07,4223
3445,9,2020-01-05,316
3446,5,2020-01-11,472
3447,9,2020-01-12,1317
3448,34,2020-01-09,1164
3449,88,2020-01-08,610
3450,28,2020-01-09,2316
3451,35,2020-01-06,1159
3452,31,2020-01-10,628
3453,21,2020-01-07,3342
3454,23,2020-01-02,380
3455,93,2020-01-08,2447
3456,25,2020-01-12,1152
3457,35,2020-01-10,175
3458,9,2020-01-01,178
3459,88,2020-01-03,498
3460,86,2020-01-14,1563
3461,13,2020-01-12,2345
3462,80,2020-01-03,826
3463,60,2020-01-14,2097
3464,69,2020-01-10,1305
3465,84,2020-01-06,165
3466,76,2020-01-04,2596
3467,23,2020-01-14,196
3468,95,2020-01-09,954
3469,7,2020-01-10,1790
3470,3,2020-01-08,1323
3471,49,2020-01-11,1936
3472,12,2020-01-01,1974
3473,25,2020-01-03,52
3474,66,2020-01-12,1605
3475,17,2020-01-11,2111
3476,39,2020-01-07,1310
3477,21,2020-01-11,3235
3478,45,2020-01-14,3954
3479,58,2020-01-02,438
3480,95,2020-01-10,1442
3481,38,2020-01-05,1066
3482,9,2020-01-04,1683
3483,63,2020-01-07,1365
3484,30,2020-01-01,934
3485,66,2020-01-10,2078
3486,6,2020-01-05,444
3487,60,2020-01-14,664
3488,44,2020-01-08,2249
3489,31,2020-01-13,1950
3490,28,2020-01-01,1705
3491,81,2020-01-12,2790
3492,45,2020-01-14,1280
3493,72,2020-01-14,959
3494,27,2020-01-03,3053
3495,95,2020-01-07,564
3496,28,2020-01-10,520
3497,52,2020-01-09,3403
3498,55,2020-01-14,960
3499,89,2020-01-12,1746
3500,47,2020-01-14,823
3501,24,2020-01-01,192
3502,52,2020-01-02,814
3503,1,2020-01-04,2181
3504,5,2020-01-13,890
3505,17,2020-01-01,105
3506,45,2020-01-10,3029
3507,33,2020-01-10,99
3508,63,2020-01-02,538
3509,53,2020-01-01,36
3510,12,2020-01-09,1630
3511,30,2020-01-05,1546
3512,20,2020-01-07,3872
3513,13,2020-01-05,465
3514,79,2020-01-06,594
3515,83,2020-01-10,960
3516,17,2020-01-11,2885
3517,45,2020-01-05,914
3518,8,2020-01-12,275
3519,48,2020-01-05,2401
3520,17,2020-01-12,1670
3521,46,2020-01-03,1250
3522,68,2020-01-12,447
3523,98,2020-01-12,2582
3524,85,2020-01-06,2254
3525,91,2020-01-12,837
3526,95,2020-01-06,1163
3527,50,2020-01-06,1958
3528,49,2020-01-06,1334
3529,23,2020-01-08,2359
3530,31,2020-01-02,2922
3531,40,2020-01-07,184
3532,83,2020-01-13,2130
3533,45,2020-01-10,1247
3534,64,2020-01-06,1735
3535,63,2020-01-03,1844
3536,22,2020-01-02,435
3537,51,2020-01-10,1878
3538,21,2020-01-07,567
3539,50,2020-01-08,4010
3540,79,2020-01-03,1140
3541,33,2020-01-10,324
3542,87,2020-01-07,117
3543,45,2020-01-05,1211
3544,21,2020-01-05,834
3545,64,2020-01-12,1378
3546,1,2020-01-09,741
3547,65,2020-01-02,114
3548,23,2020-01-04,339
3549,12,2020-01-06,1401
3550,78,2020-01-14,980
3551,39,2020-01-04,2652
3552,80,2020-01-10,2574
3553,14,2020-01-08,2974
3554,55,2020-01-03,576
3555,30,2020-01-13,2717
3556,40,2020-01-09,660
3557,19,2020-01-06,2559
3558,90,2020-01-08,2340
3559,66,2020-01-09,2020
3560,4,2020-01-09,300
3561,84,2020-01-02,867
3562,33,2020-01-03,2690
3563,89,2020-01-04,544
3564,73,2020-01-04,658
3565,66,2020-01-10,440
3566,29,2020-01-08,692
3567,80,2020-01-11,2658
3568,95,2020-01-09,1246
3569,2,2020-01-10,356
3570,11,2020-01-08,2548
3571,48,2020-01-05,1796
3572,97,2020-01-11,98
3573,11,2020-01-09,2889
3574,59,2020-01-04,2026
3575,73,2020-01-14,930
3576,98,2020-01-05,875
3577,98,2020-01-12,1415
3578,14,2020-01-09,1379
3579,13,2020-01-10,264
3580,19,2020-01-03,2378
3581,96,2020-01-07,1224
3582,11,2020-01-08,2444
3583,48,2020-01-01,50
3584,80,2020-01-05,2673
3585,29,2020-01-01,447
3586,34,2020-01-06,1194
3587,97,2020-01-06,3907
3588,39,2020-01-14,1814
3589,93,2020-01-01,1286
3590,22,2020-01-04,923
3591,53,2020-01-04,1987
3592,47,2020-01-07,945
3593,34,2020-01-12,605
3594,93,2020-01-08,3940
3595,85,2020-01-05,2092
3596,93,2020-01-13,2052
3597,65,2020-01-08,3090
3598,55,2020-01-12,896
3599,37,2020-01-10,295
3600,85,2020-01-13,1324
3601,69,2020-01-01,896
3602,28,2020-01-09,2200
3603,65,2020-01-11,1611
3604,50,2020-01-12,1387
3605,49,2020-01-06,57
3606,86,2020-01-12,288
3607,52,2020-01-11,2255
3608,98,2020-01-02,1951
3609,82,2020-01-08,2396
3610,37,2020-01-14,2497
3611,97,2020-01-08,437
3612,97,2020-01-05,1592
3613,6,2020-01-03,490
3614,10,2020-01-10,2313
3615,65,2020-01-10,1265
3616,43,2020-01-11,1369
3617,64,2020-01-05,2978
3618,5,2020-01-13,1461
3619,35,2020-01-04,395
3620,57,2020-01-09,1932
3621,39,2020-01-14,2281
3622,30,2020-01-04,460
3623,89,2020-01-07,1500
3624,62,2020-01-02,790
3625,43,2020-01-08,308
3626,1,2020-01-09,147
3627,56,2020-01-04,588
3628,37,2020-01-13,696
3629,83,2020-01-10,2888
3630,27,2020-01-02,1414
3631,19,2020-01-11,4030
3632,79,2020-01-04,1643
3633,60,2020-01-11,875
3634,71,2020-01-07,904
3635,56,2020-01-10,1338
3636,17,2020-01-05,685
3637,65,2020-01-07,1240
3638,42,2020-01-08,135
3639,35,2020-01-04,504
3640,85,2020-01-08,2147
3641,68,2020-01-10,1627
3642,59,2020-01-01,1041
3643,74,2020-01-01,2676
3644,23,2020-01-13,2498
3645,56,2020-01-01,246
3646,80,2020-01-10,162
3647,7,2020-01-05,2665
3648,19,2020-01-14,132
3649,66,2020-01-02,1886
3650,2,2020-01-09,245
3651,34,2020-01-01,1003
3652,70,2020-01-10,2477
3653,50,2020-01-13,1290
3654,27,2020-01-01,3159
3655,77,2020-01-06,199
3656,14,2020-01-01,1771
3657,64,2020-01-12,216
3658,3,2020-01-12,2180
3659,93,2020-01-03,1885
3660,38,2020-01-03,662
3661,18,2020-01-12,1888
3662,72,2020-01-10,1694
3663,26,2020-01-11,960
3664,61,2020-01-06,1147
3665,24,2020-01-02,2054
3666,38,2020-01-11,508
3667,22,2020-01-09,270
3668,18,2020-01-10,1400
3669,25,2020-01-12,886
3670,56,2020-01-08,2665
3671,21,2020-01-08,466
3672,13,2020-01-12,1530
3673,35,2020-01-07,1076
3674,67,2020-01-14,245
3675,6,2020-01-08,180
3676,11,2020-01-01,2084
3677,5,2020-01-07,2733
3678,3,2020-01-01,1941
3679,37,2020-01-12,837
3680,83,2020-01-11,1727
3681,95,2020-01-04,791
3682,59,2020-01-04,911
3683,49,2020-01-11,559
3684,12,2020-01-08,1804
3685,18,2020-01-04,1517
3686,58,2020-01-06,1581
3687,4,2020-01-07,1329
3688,31,2020-01-13,2058
3689,12,2020-01-06,2360
3690,37,2020-01-11,3287
3691,48,2020-01-08,2995
3692,83,2020-01-09,489
3693,50,2020-01-12,2016
3694,27,2020-01-06,146
3695,61,2020-01-09,94
3696,99,2020-01-11,2571
3697,48,2020-01-07,1990
3698,9,2020-01-03,135
3699,80,2020-01-05,528
3700,54,2020-01-01,2525
3701,69,2020-01-04,2973
3702,38,2020-01-11,4539
3703,82,2020-01-11,452
3704,59,2020-01-06,2306
3705,58,2020-01-10,536
3706,94,2020-01-10,575
3707,9,2020-01-04,729
3708,48,2020-01-04,1387
3709,94,2020-01-10,1960
3710,94,2020-01-07,2652
3711,41,2020-01-03,60
3712,33,2020-01-11,1407
3713,70,2020-01-09,1660
3714,62,2020-01-01,3328
3715,36,2020-01-02,1121
3716,21,2020-01-06,1994
3717,22,2020-01-07,888
3718,7,2020-01-03,3184
3719,36,2020-01-05,701
3720,42,2020-01-10,2129
3721,5,2020-01-03,2080
3722,40,2020-01-13,1788
3723,14,2020-01-08,789
3724,84,2020-01-13,779
3725,2,2020-01-09,2192
3726,17,2020-01-07,1528
3727,26,2020-01-11,1050
3728,32,2020-01-13,2330
3729,35,2020-01-12,3157
3730,50,2020-01-12,522
3731,13,2020-01-08,965
3732,34,2020-01-10,558
3733,14,2020-01-08,1477
3734,94,2020-01-08,285
3735,91,2020-01-06,1761
3736,21,2020-01-10,532
3737,31,2020-01-13,2106
3738,87,2020-01-09,2621
3739,71,2020-01-05,1491
3740,59,2020-01-02,3892
3741,19,2020-01-13,549
3742,61,2020-01-09,1945
3743,29,2020-01-08,1682
3744,70,2020-01-12,175
3745,15,2020-01-11,1214
3746,97,2020-01-07,330
3747,83,2020-01-03,721
3748,100,2020-01-11,825
3749,87,2020-01-02,756
3750,38,2020-01-01,691
3751,11,2020-01-05,783
3752,89,2020-01-05,2349
3753,70,2020-01-03,1210
3754,30,2020-01-14,146
3755,46,2020-01-04,688
3756,26,2020-01-12,1998
3757,59,2020-01-09,306
3758,32,2020-01-13,3280
3759,81,2020-01-10,918
3760,22,2020-01-11,2736
3761,21,2020-01-05,1547
3762,36,2020-01-12,342
3763,46,2020-01-10,2349
3764,30,2020-01-03,2790
3765,79,2020-01-01,854
3766,72,2020-01-05,463
3767,27,2020-01-13,631
3768,87,2020-01-06,1658
3769,10,2020-01-04,2796
3770,94,2020-01-13,2770
3771,11,2020-01-13,1870
3772,47,2020-01-14,1484
3773,77,2020-01-03,426
3774,98,2020-01-07,3339
3775,66,2020-01-10,2075
3776,58,2020-01-14,905
3777,36,2020-01-14,1615
3778,5,2020-01-12,631
3779,36,2020-01-03,3886
3780,7,2020-01-01,2386
3781,19,2020-01-05,626
3782,33,2020-01-02,1316
3783,13,2020-01-13,1158
3784,47,2020-01-02,3580
3785,11,2020-01-06,261
3786,20,2020-01-04,20
3787,44,2020-01-13,1209
3788,100,2020-01-10,2347
3789,29,2020-01-11,1512
3790,20,2020-01-10,951
3791,6,2020-01-05,2671
3792,9,2020-01-04,447
3793,88,2020-01-13,1447
3794,38,2020-01-06,1930
3795,2,2020-01-12,540
3796,68,2020-01-04,910
3797,8,2020-01-08,3651
3798,28,2020-01-12,3101
3799,64,2020-01-09,952
3800,13,2020-01-01,508
3801,43,2020-01-11,1370
3802,25,2020-01-12,874
3803,87,2020-01-04,2164
3804,53,2020-01-12,880
3805,47,2020-01-13,1724
3806,21,2020-01-01,2740
3807,53,2020-01-14,10
3808,38,2020-01-13,3046
3809,79,2020-01-10,1368
3810,38,2020-01-01,1449
3811,56,2020-01-06,1574
3812,39,2020-01-10,1607
3813,88,2020-01-04,636
3814,62,2020-01-06,1336
3815,58,2020-01-07,56
3816,73,2020-01-13,857
3817,84,2020-01-13,2114
3818,6,2020-01-13,1449
3819,3,2020-01-12,1001
3820,31,2020-01-14,2511
3821,62,2020-01-10,3740
3822,99,2020-01-04,1978
3823,50,2020-01-09,1111
3824,57,2020-01-07,1715
3825,57,2020-01-08,298
3826,87,2020-01-01,2466
3827,33,2020-01-04,72
3828,73,2020-01-12,1333
3829,15,2020-01-03,804
3830,45,2020-01-03,2265
3831,96,2020-01-04,1520
3832,45,2020-01-03,904
3833,53,2020-01-03,1626
3834,73,2020-01-02,1971
3835,63,2020-01-08,1014
3836,94,2020-01-06,168
3837,66,2020-01-08,135
3838,60,2020-01-03,1026
3839,82,2020-01-09,1737
3840,82,2020-01-02,161
3841,71,2020-01-02,156
3842,8,2020-01-05,715
3843,18,2020-01-12,141
3844,57,2020-01-01,1224
3845,58,2020-01-02,1853
3846,8,2020-01-03,1226
3847,67,2020-01-11,240
3848,22,2020-01-14,1611
3849,44,2020-01-01,554
3850,45,2020-01-02,910
3851,82,2020-01-11,1454
3852,56,2020-01-03,2358
3853,45,2020-01-07,2200
3854,20,2020-01-01,582
3855,35,2020-01-11,1627
3856,80,2020-01-12,1355
3857,28,2020-01-05,1079
3858,98,2020-01-06,1256
3859,2,2020-01-10,2083
3860,10,2020-01-09,2299
3861,15,2020-01-03,495
3862,12,2020-01-08,2887
3863,9,2020-01-14,4233
3864,60,2020-01-08,1224
3865,44,2020-01-13,1040
3866,23,2020-01-03,1284
3867,4,2020-01-06,60
3868,11,2020-01-01,1110
3869,38,2020-01-13,723
3870,96,2020-01-08,267
3871,78,2020-01-14,1832
3872,8,2020-01-04,3177
3873,87,2020-01-12,1037
3874,28,2020-01-12,868
3875,10,2020-01-04,3010
3876,88,2020-01-09,1122
3877,13,2020-01-01,4390
3878,97,2020-01-14,300
3879,12,2020-01-09,2086
3880,32,2020-01-06,2387
3881,35,2020-01-03,2515
3882,80,2020-01-03,2283
3883,52,2020-01-08,1240
3884,62,2020-01-07,288
3885,67,2020-01-05,395
3886,67,2020-01-06,786
3887,10,2020-01-09,1755
3888,19,2020-01-01,1681
3889,99,2020-01-09,1026
