order_id,product_id,price_per_unit,quantity,total_price
4018,712,140,10,1400
4018,691,147,7,1029
4019,725,53,5,265
4019,982,54,3,162
4020,504,115,3,345
4020,795,13,8,104
4020,743,193,7,1351
4020,239,14,5,70
4021,115,67,3,201
4021,947,34,2,68
4021,562,87,6,522
4021,648,16,9,144
4022,38,106,7,742
4023,984,145,9,1305
4024,715,136,6,816
4025,812,55,10,550
4025,501,62,1,62
4026,696,175,9,1575
4027,575,109,10,1090
4027,187,156,7,1092
4028,21,197,6,1182
4028,172,13,7,91
4029,180,171,2,342
4030,354,172,9,1548
4030,474,136,5,680
4031,895,83,7,581
4031,641,196,7,1372
4031,964,128,9,1152
4032,605,143,5,715
4033,525,136,8,1088
4033,603,30,4,120
4033,876,22,10,220
4034,457,154,1,154
4034,386,185,8,1480
4034,670,132,10,1320
4035,770,162,1,162
4035,260,18,10,180
4036,602,17,9,153
4036,876,22,4,88
4036,845,181,1,181
4037,70,27,8,216
4037,338,182,6,1092
4037,668,50,3,150
4037,893,165,2,330
4038,25,152,3,456
4039,480,17,4,68
4039,634,22,9,198
4040,531,102,5,510
4041,943,179,2,358
4042,768,125,4,500
4043,151,96,6,576
4043,901,115,5,575
4044,797,125,8,1000
4044,454,170,10,1700
4044,578,157,1,157
4044,587,54,8,432
4045,118,32,9,288
4046,123,68,4,272
4046,107,130,3,390
4047,997,90,5,450
4047,538,199,5,995
4047,998,95,3,285
4048,953,196,3,588
4048,711,142,7,994
4048,695,179,9,1611
4048,440,194,3,582
4049,838,30,9,270
4049,904,125,7,875
4050,394,42,10,420
4050,965,135,6,810
4050,655,22,5,110
4050,588,110,3,330
4051,335,120,10,1200
4052,423,43,9,387
4052,345,121,4,484
4053,222,36,2,72
4053,999,27,1,27
4053,117,28,4,112
4054,399,100,5,500
4055,441,186,4,744
4056,455,120,6,720
4056,484,81,1,81
4056,775,66,10,660
4056,17,145,10,1450
4057,935,180,10,1800
4057,765,56,7,392
4057,243,80,3,240
4058,702,55,7,385
4058,206,21,4,84
4058,13,51,2,102
4058,74,192,3,576
4059,784,179,5,895
4059,596,45,2,90
4059,431,77,1,77
4060,478,87,4,348
4061,209,94,10,940
4061,234,145,4,580
4062,974,42,9,378
4063,117,28,1,28
4063,598,136,5,680
4064,280,45,7,315
4065,63,146,2,292
4065,723,33,10,330
4066,986,61,4,244
4066,7,12,4,48
4066,83,197,3,591
4067,285,159,9,1431
4067,187,156,9,1404
4067,865,46,9,414
4067,783,120,3,360
4068,230,39,8,312
4068,47,48,7,336
4068,721,195,2,390
4068,974,42,3,126
4069,948,141,10,1410
4069,235,61,4,244
4069,334,141,2,282
4070,242,68,10,680
4070,243,80,5,400
4070,582,55,10,550
4071,562,87,8,696
4071,192,200,1,200
4071,9,149,6,894
4072,510,52,1,52
4072,390,38,7,266
4072,722,98,9,882
4072,577,173,1,173
4073,773,163,5,815
4073,258,16,6,96
4073,962,127,9,1143
4074,442,96,7,672
4075,564,10,8,80
4076,879,32,9,288
4076,158,198,3,594
4077,500,138,1,138
4078,702,55,8,440
4078,951,183,9,1647
4078,733,111,9,999
4079,130,106,4,424
4079,986,61,10,610
4080,230,39,5,195
4080,688,64,5,320
4081,347,192,7,1344
4082,22,59,6,354
4083,951,183,2,366
4083,579,66,3,198
4083,914,169,5,845
4083,783,120,3,360
4084,817,57,10,570
4084,360,92,2,184
4085,551,141,7,987
4085,455,120,5,600
4085,276,196,8,1568
4085,821,134,6,804
4086,393,198,2,396
4086,684,174,10,1740
4087,231,67,9,603
4087,195,123,1,123
4087,745,19,4,76
4088,738,138,3,414
4088,536,199,5,995
4088,411,76,4,304
4089,587,54,2,108
4089,190,76,9,684
4089,260,18,6,108
4090,653,121,4,484
4090,568,97,9,873
4091,313,144,4,576
4091,746,49,8,392
4091,827,92,5,460
4092,163,180,1,180
4093,749,93,3,279
4093,374,101,8,808
4093,210,50,2,100
4093,727,58,5,290
4094,117,28,8,224
4094,496,48,4,192
4094,549,167,10,1670
4094,604,147,7,1029
4095,218,31,1,31
4095,584,109,4,436
4095,700,54,8,432
4095,302,130,4,520
4096,899,185,8,1480
4096,673,66,6,396
4096,904,125,2,250
4097,965,135,6,810
4097,94,146,8,1168
4097,350,36,6,216
4098,867,61,4,244
4098,566,127,8,1016
4099,279,93,9,837
4099,210,50,8,400
4099,881,105,9,945
4100,358,122,4,488
4100,916,87,2,174
4100,669,55,3,165
4101,51,151,6,906
4101,165,61,10,610
4102,601,169,8,1352
4103,994,125,6,750
4104,965,135,7,945
4104,871,141,5,705
4104,572,24,6,144
4104,868,100,8,800
4105,841,159,7,1113
4105,172,13,8,104
4105,30,199,2,398
4106,599,192,10,1920
4106,38,106,3,318
4107,252,17,10,170
4107,304,134,5,670
4108,249,68,4,272
4108,558,133,4,532
4108,770,162,6,972
4109,582,55,4,220
4109,487,27,3,81
4110,813,108,4,432
4110,625,161,10,1610
4110,763,104,3,312
4110,852,106,3,318
4111,499,85,6,510
4112,260,18,10,180
4113,708,86,10,860
4114,933,10,6,60
4114,155,184,7,1288
4115,751,143,4,572
4115,250,94,2,188
4115,916,87,10,870
4116,544,168,4,672
4117,621,127,6,762
4117,100,105,1,105
4117,639,84,8,672
4118,32,123,6,738
4118,424,164,5,820
4119,673,66,10,660
4119,558,133,1,133
4119,631,167,4,668
4119,451,72,9,648
4120,527,71,8,568
4120,787,145,3,435
4120,373,25,4,100
4121,64,138,1,138
4121,386,185,9,1665
4121,338,182,5,910
4122,529,68,4,272
4123,552,13,10,130
4123,780,82,5,410
4123,438,14,5,70
4124,967,184,1,184
4124,119,43,10,430
4124,730,72,5,360
4125,177,11,8,88
4125,620,123,9,1107
4125,743,193,5,965
4125,237,185,1,185
4126,731,16,4,64
4126,651,83,6,498
4126,999,27,10,270
4126,770,162,7,1134
4127,441,186,9,1674
4127,694,81,9,729
4127,653,121,5,605
4127,252,17,5,85
4128,871,141,2,282
4128,717,182,2,364
4128,913,160,10,1600
4129,962,127,9,1143
4129,658,198,9,1782
4130,27,161,3,483
4130,930,16,10,160
4130,634,22,1,22
4130,55,70,8,560
4131,134,49,7,343
4131,2,189,10,1890
4131,749,93,8,744
4131,572,24,6,144
4132,225,133,2,266
4132,908,115,2,230
4132,574,130,10,1300
4132,527,71,6,426
4133,784,179,10,1790
4133,136,194,5,970
4133,181,96,6,576
4134,909,200,10,2000
4134,89,94,10,940
4135,867,61,4,244
4136,658,198,3,594
4136,293,116,1,116
4136,775,66,10,660
4136,713,63,9,567
4137,112,199,4,796
4138,928,179,3,537
4138,785,33,8,264
4139,791,81,9,729
4140,398,167,8,1336
4140,732,87,9,783
4141,939,189,2,378
4141,996,71,7,497
4142,343,193,7,1351
4142,421,43,6,258
4142,194,169,1,169
4143,502,196,9,1764
4143,850,39,4,156
4143,984,145,5,725
4144,725,53,5,265
4144,779,62,7,434
4144,457,154,5,770
4145,414,108,3,324
4145,379,98,3,294
4145,176,108,3,324
4145,394,42,3,126
4146,689,110,8,880
4146,80,129,4,516
4146,141,153,5,765
4146,395,117,9,1053
4147,946,70,7,490
4148,423,43,3,129
4149,304,134,5,670
4149,558,133,7,931
4150,919,123,3,369
4150,893,165,5,825
4150,348,115,3,345
4150,791,81,10,810
4151,565,35,8,280
4151,769,103,2,206
4151,533,11,3,33
4152,878,130,10,1300
4152,812,55,8,440
4153,926,103,9,927
4153,237,185,1,185
4153,201,159,7,1113
4154,142,130,3,390
4154,107,130,6,780
4154,671,141,9,1269
4154,374,101,7,707
4155,207,88,9,792
4155,386,185,3,555
4155,52,185,6,1110
4155,785,33,2,66
4156,630,186,3,558
4156,948,141,3,423
4156,778,167,8,1336
4157,488,64,4,256
4157,958,78,8,624
4157,850,39,3,117
4158,240,189,7,1323
4159,187,156,1,156
4159,140,101,4,404
4159,22,59,9,531
4160,774,118,1,118
4160,949,27,2,54
4161,176,108,3,324
4161,671,141,7,987
4161,945,81,7,567
4161,979,43,10,430
4162,496,48,7,336
4162,251,110,6,660
4162,995,178,8,1424
4162,194,169,2,338
4163,433,180,4,720
4163,575,109,10,1090
4164,728,87,8,696
4164,924,87,1,87
4165,40,100,9,900
4165,162,144,3,432
4165,587,54,4,216
4166,6,183,4,732
4166,954,77,8,616
4166,45,110,7,770
4167,678,115,1,115
4167,357,165,8,1320
4167,591,20,6,120
4167,300,61,10,610
4168,843,175,8,1400
4168,1000,99,10,990
4169,163,180,4,720
4170,390,38,5,190
4170,921,73,6,438
4170,862,179,2,358
4171,146,114,9,1026
4171,137,34,5,170
4171,809,142,4,568
4171,323,88,1,88
4172,643,10,3,30
4173,393,198,5,990
4173,748,30,3,90
4173,949,27,4,108
4174,719,108,5,540
4174,544,168,2,336
4174,491,24,5,120
4175,316,42,5,210
4176,854,39,5,195
4176,400,130,1,130
4176,150,193,4,772
4177,429,166,1,166
4177,958,78,10,780
4177,381,55,7,385
4177,389,128,10,1280
4178,734,22,4,88
4179,54,197,4,788
4180,626,193,2,386
4180,574,130,9,1170
4180,239,14,1,14
4181,168,109,3,327
4181,632,38,9,342
4182,739,186,7,1302
4182,134,49,4,196
4182,104,88,9,792
4183,196,169,4,676
4183,653,121,7,847
4183,48,149,4,596
4184,419,49,5,245
4184,991,109,7,763
4185,972,72,1,72
4186,669,55,8,440
4186,730,72,6,432
4187,735,105,4,420
4187,67,73,8,584
4188,120,131,7,917
4188,253,195,6,1170
4189,740,195,2,390
4189,440,194,6,1164
4190,511,150,10,1500
4190,967,184,8,1472
4191,961,68,4,272
4191,957,80,5,400
4191,906,174,10,1740
4191,496,48,10,480
4192,10,156,9,1404
4192,331,137,1,137
4192,585,77,4,308
4193,101,55,5,275
4193,946,70,8,560
4194,360,92,1,92
4194,442,96,9,864
4195,185,49,8,392
4195,339,122,4,488
4195,723,33,2,66
4196,491,24,2,48
4196,669,55,10,550
4197,336,155,10,1550
4197,428,90,7,630
4198,749,93,3,279
4198,178,148,6,888
4199,119,43,5,215
4199,296,151,3,453
4199,491,24,9,216
4200,514,141,8,1128
4200,869,98,3,294
4200,601,169,10,1690
4200,652,105,3,315
4201,551,141,6,846
4202,47,48,2,96
4202,630,186,2,372
4202,233,65,2,130
4203,474,136,10,1360
4204,350,36,9,324
4204,698,156,1,156
4204,980,132,9,1188
4204,766,53,7,371
4205,343,193,10,1930
4205,651,83,1,83
4205,849,141,9,1269
4206,644,17,5,85
4206,287,50,2,100
4206,586,193,4,772
4206,919,123,5,615
4207,714,186,2,372
4207,944,81,8,648
4207,689,110,7,770
4208,686,165,2,330
4208,796,86,3,258
4208,832,160,3,480
4209,42,169,10,1690
4209,246,198,8,1584
4209,512,121,2,242
4210,914,169,10,1690
4211,206,21,10,210
4211,655,22,4,88
4211,245,161,1,161
4212,663,126,6,756
4212,312,104,7,728
4212,323,88,1,88
4212,26,155,5,775
4213,54,197,8,1576
4213,263,172,7,1204
4213,980,132,8,1056
4214,26,155,1,155
4214,910,89,1,89
4214,481,103,2,206
4215,36,189,4,756
4215,785,33,9,297
4216,892,112,8,896
4216,342,14,1,14
4216,813,108,8,864
4217,208,69,4,276
4218,517,161,9,1449
4218,214,158,3,474
4218,920,125,9,1125
4218,924,87,10,870
4219,962,127,1,127
4220,870,104,5,520
4220,288,66,1,66
4220,317,35,3,105
4221,43,102,7,714
4221,363,27,4,108
4222,790,58,5,290
4222,652,105,2,210
4222,512,121,3,363
4222,285,159,6,954
4223,941,85,7,595
4224,399,100,8,800
4225,890,112,1,112
4226,801,19,7,133
4227,829,43,2,86
4227,542,157,5,785
4227,41,167,2,334
4227,729,50,6,300
4228,722,98,9,882
4228,973,115,1,115
4228,585,77,4,308
4229,641,196,2,392
4229,248,39,1,39
4229,576,130,8,1040
4230,176,108,3,324
4230,692,95,9,855
4230,99,58,2,116
4231,486,112,9,1008
4231,852,106,8,848
4231,642,97,8,776
4232,227,113,5,565
4232,672,167,4,668
4232,567,158,2,316
4233,493,178,8,1424
4233,453,132,10,1320
4234,116,79,7,553
4234,960,168,7,1176
4235,463,145,5,725
4235,635,115,5,575
4236,577,173,2,346
4236,74,192,10,1920
4237,225,133,10,1330
4237,584,109,4,436
4237,384,125,6,750
4237,840,120,8,960
4238,349,48,3,144
4238,188,135,7,945
4238,953,196,2,392
4239,370,25,6,150
4239,2,189,7,1323
4239,383,189,8,1512
4240,371,117,6,702
4241,364,173,1,173
4241,953,196,2,392
4241,327,37,2,74
4242,407,154,2,308
4242,164,162,3,486
4243,224,100,2,200
4243,17,145,3,435
4243,59,54,7,378
4243,125,28,7,196
4244,603,30,2,60
4244,550,137,6,822
4244,259,156,3,468
4245,263,172,8,1376
4245,521,23,10,230
4246,637,17,8,136
4246,729,50,8,400
4247,405,77,9,693
4247,973,115,5,575
4248,24,161,6,966
4248,74,192,3,576
4248,311,109,10,1090
4249,427,139,1,139
4250,662,172,6,1032
4250,199,36,10,360
4250,773,163,2,326
4250,280,45,3,135
4251,40,100,1,100
4252,306,78,2,156
4252,456,167,9,1503
4252,896,54,3,162
4253,271,184,9,1656
4253,699,180,6,1080
4253,442,96,4,384
4253,378,159,10,1590
4254,26,155,3,465
4255,603,30,4,120
4255,533,11,4,44
4256,620,123,1,123
4256,715,136,6,816
4256,71,193,9,1737
4257,597,132,8,1056
4257,52,185,9,1665
4258,942,147,2,294
4258,794,100,4,400
4258,49,129,10,1290
4258,448,14,10,140
4259,751,143,1,143
4259,729,50,1,50
4260,473,72,7,504
4261,232,113,8,904
4261,471,98,8,784
4261,544,168,2,336
4261,733,111,4,444
4262,720,75,9,675
4263,948,141,3,423
4264,641,196,2,392
4265,150,193,3,579
4265,339,122,7,854
4265,129,103,9,927
4265,199,36,5,180
4266,462,121,10,1210
4266,447,106,6,636
4266,909,200,10,2000
4266,183,118,4,472
4267,145,135,4,540
4267,701,61,4,244
4267,735,105,10,1050
4268,699,180,6,1080
4269,814,67,1,67
4270,172,13,5,65
4270,69,125,5,625
4271,735,105,2,210
4271,841,159,1,159
4271,943,179,2,358
4271,898,41,9,369
4272,928,179,2,358
4272,728,87,7,609
4272,125,28,4,112
4272,894,74,4,296
4273,677,159,5,795
4273,849,141,8,1128
4274,77,117,8,936
4275,688,64,3,192
4276,136,194,9,1746
4277,719,108,6,648
4278,862,179,1,179
4278,990,167,8,1336
4278,775,66,6,396
4279,935,180,7,1260
4279,866,159,4,636
4279,918,81,6,486
4280,754,91,9,819
4280,334,141,6,846
4281,936,92,9,828
4281,247,80,3,240
4282,404,144,5,720
4282,223,69,1,69
4282,46,176,6,1056
4282,956,133,9,1197
4283,536,199,8,1592
4284,260,18,1,18
4285,986,61,5,305
4285,419,49,2,98
4285,528,143,10,1430
4286,697,92,1,92
4286,872,19,1,19
4287,430,187,4,748
4288,192,200,5,1000
4288,563,122,1,122
4288,729,50,4,200
4289,684,174,6,1044
4290,575,109,5,545
4291,995,178,1,178
4292,204,103,9,927
4292,18,159,6,954
4292,672,167,3,501
4292,230,39,5,195
4293,403,163,7,1141
4293,754,91,9,819
4294,881,105,7,735
4294,652,105,5,525
4294,327,37,2,74
4294,757,155,5,775
4295,279,93,6,558
4295,64,138,9,1242
4295,100,105,3,315
4296,948,141,7,987
4296,326,161,3,483
4296,201,159,7,1113
4297,595,158,4,632
4297,471,98,1,98
4297,99,58,3,174
4298,441,186,9,1674
4298,143,35,6,210
4298,726,99,7,693
4298,797,125,10,1250
4299,328,114,8,912
4300,831,135,1,135
4300,801,19,9,171
4300,305,118,6,708
4300,689,110,5,550
4301,315,139,2,278
4301,727,58,8,464
4301,487,27,5,135
4302,749,93,10,930
4302,584,109,8,872
4302,636,189,5,945
4303,334,141,1,141
4303,871,141,4,564
4303,737,22,3,66
4303,595,158,8,1264
4304,924,87,6,522
4304,846,42,1,42
4305,606,131,4,524
4305,269,195,5,975
4306,578,157,8,1256
4306,821,134,4,536
4306,232,113,6,678
4306,837,50,3,150
4307,613,200,10,2000
4307,861,10,10,100
4307,130,106,2,212
4307,144,192,7,1344
4308,110,194,4,776
4309,730,72,2,144
4309,624,86,5,430
4309,702,55,4,220
4309,968,124,2,248
4310,950,80,2,160
4311,358,122,10,1220
4311,814,67,4,268
4311,773,163,3,489
4312,700,54,7,378
4312,131,112,1,112
4313,788,142,3,426
4314,476,137,4,548
4314,4,42,8,336
4314,315,139,3,417
4314,1,53,4,212
4315,407,154,2,308
4315,339,122,9,1098
4315,818,35,10,350
4315,239,14,1,14
4316,116,79,6,474
4316,356,110,5,550
4316,238,80,4,320
4317,954,77,3,231
4317,432,73,2,146
4317,942,147,3,441
4317,681,60,2,120
4318,422,93,6,558
4319,422,93,2,186
4319,556,15,1,15
4319,855,99,8,792
4320,675,163,1,163
4320,150,193,5,965
4321,142,130,3,390
4321,928,179,6,1074
4321,765,56,5,280
4321,333,32,3,96
4322,657,91,1,91
4322,699,180,4,720
4323,443,94,5,470
4324,73,145,5,725
4324,881,105,6,630
4325,439,40,5,200
4326,304,134,7,938
4326,306,78,2,156
4326,232,113,5,565
4326,591,20,7,140
4327,419,49,7,343
4328,361,61,1,61
4329,952,16,10,160
4329,974,42,7,294
4329,85,18,4,72
4329,328,114,6,684
4330,814,67,7,469
4330,958,78,4,312
4331,374,101,10,1010
4332,606,131,9,1179
4333,79,115,3,345
4333,114,58,1,58
4333,943,179,9,1611
4333,522,143,1,143
4334,348,115,6,690
4334,129,103,2,206
4335,940,37,6,222
4336,996,71,3,213
4336,629,20,3,60
4336,706,85,3,255
4336,361,61,6,366
4337,619,166,10,1660
4337,638,16,1,16
4337,466,181,1,181
4337,772,68,5,340
4338,715,136,10,1360
4338,515,191,3,573
4338,209,94,4,376
4339,986,61,1,61
4340,547,185,7,1295
4340,158,198,9,1782
4341,131,112,6,672
4341,752,113,5,565
4342,852,106,4,424
4343,266,81,8,648
4344,594,122,3,366
4345,186,160,8,1280
4346,433,180,2,360
4347,782,171,1,171
4347,96,90,5,450
4348,128,130,7,910
4349,265,119,5,595
4350,360,92,9,828
4350,640,94,9,846
4350,99,58,7,406
4350,661,92,4,368
4351,403,163,1,163
4351,128,130,8,1040
4351,74,192,4,768
4352,119,43,4,172
4352,888,195,2,390
4352,801,19,6,114
4352,79,115,3,345
4353,879,32,7,224
4354,242,68,5,340
4355,84,49,3,147
4355,736,131,10,1310
4356,392,188,7,1316
4356,823,103,9,927
4356,487,27,3,81
4356,914,169,10,1690
4357,678,115,4,460
4358,81,68,2,136
4359,686,165,7,1155
4359,849,141,10,1410
4359,58,159,6,954
4359,272,51,1,51
4360,626,193,6,1158
4360,429,166,1,166
4361,817,57,6,342
4362,455,120,9,1080
4362,854,39,4,156
4363,430,187,6,1122
4364,692,95,3,285
4364,344,147,7,1029
4364,145,135,8,1080
4364,281,151,6,906
4365,456,167,1,167
4365,50,164,8,1312
4366,678,115,1,115
4366,914,169,4,676
4366,410,13,8,104
4366,975,122,6,732
4367,670,132,1,132
4367,179,177,7,1239
4367,952,16,9,144
4367,88,190,6,1140
4368,362,155,10,1550
4368,280,45,2,90
4368,472,101,7,707
4368,310,183,6,1098
4369,119,43,6,258
4370,914,169,7,1183
4371,131,112,7,784
4371,258,16,8,128
4371,73,145,10,1450
4372,201,159,3,477
4372,319,69,3,207
4372,18,159,10,1590
4372,586,193,1,193
4373,556,15,6,90
4373,378,159,1,159
4374,704,85,5,425
4374,219,177,3,531
4374,476,137,7,959
4374,64,138,6,828
4375,233,65,6,390
4375,859,38,2,76
4375,50,164,4,656
4375,485,159,7,1113
4376,633,115,9,1035
4376,94,146,6,876
4376,353,193,3,579
4376,831,135,7,945
4377,750,131,2,262
4377,51,151,3,453
4377,369,137,4,548
4378,657,91,5,455
4378,436,81,1,81
4378,696,175,3,525
4379,802,181,1,181
4379,891,35,10,350
4379,330,59,6,354
4380,324,171,3,513
4380,388,40,2,80
4380,455,120,1,120
4380,499,85,8,680
4381,808,47,10,470
4381,816,160,2,320
4381,356,110,4,440
4382,900,177,3,531
4382,448,14,4,56
4382,308,54,9,486
4383,777,135,1,135
4384,393,198,8,1584
4385,338,182,4,728
4385,465,90,1,90
4386,266,81,7,567
4387,351,55,9,495
4388,577,173,4,692
4389,658,198,2,396
4389,765,56,4,224
4390,120,131,2,262
4390,609,100,1,100
4391,487,27,8,216
4391,684,174,5,870
4391,164,162,1,162
4391,9,149,4,596
4392,635,115,7,805
4393,782,171,8,1368
4393,849,141,10,1410
4393,814,67,3,201
4393,881,105,3,315
4394,394,42,6,252
4394,638,16,4,64
4394,249,68,5,340
4394,598,136,10,1360
4395,800,59,6,354
4395,105,123,5,615
4396,996,71,10,710
4396,477,105,2,210
4396,337,136,10,1360
4396,570,158,9,1422
4397,253,195,10,1950
4397,400,130,6,780
4397,848,153,3,459
4398,918,81,2,162
4398,719,108,4,432
4399,964,128,4,512
4399,663,126,5,630
4399,658,198,8,1584
4399,256,70,2,140
4400,715,136,9,1224
4401,459,175,10,1750
4402,305,118,8,944
4402,592,69,3,207
4402,710,179,2,358
4403,594,122,7,854
4403,994,125,6,750
4403,66,123,10,1230
4403,755,10,2,20
4404,162,144,1,144
4404,720,75,2,150
4404,615,163,9,1467
4405,58,159,5,795
4405,454,170,10,1700
4405,72,17,8,136
4406,51,151,9,1359
4406,601,169,4,676
4406,620,123,2,246
4407,313,144,10,1440
4408,652,105,10,1050
4408,740,195,8,1560
4408,420,32,7,224
4409,492,89,4,356
4410,220,139,5,695
4410,46,176,5,880
4410,606,131,3,393
4411,897,178,2,356
4411,954,77,5,385
4412,364,173,10,1730
4412,639,84,5,420
4412,363,27,7,189
4413,369,137,2,274
4413,420,32,10,320
4413,49,129,6,774
4413,322,81,5,405
4414,872,19,8,152
4415,916,87,4,348
4415,818,35,10,350
4415,816,160,3,480
4415,259,156,3,468
4416,305,118,1,118
4416,886,162,9,1458
4416,785,33,3,99
4416,778,167,4,668
4417,244,105,1,105
4417,715,136,10,1360
4417,287,50,9,450
4418,875,79,2,158
4418,815,126,9,1134
4418,542,157,3,471
4419,570,158,5,790
4420,150,193,7,1351
4420,261,67,3,201
4420,856,156,1,156
4421,785,33,3,99
4421,672,167,3,501
4421,98,61,1,61
4421,568,97,1,97
4422,815,126,5,630
4422,4,42,6,252
4423,392,188,2,376
4423,402,68,5,340
4423,704,85,6,510
4423,176,108,2,216
4424,38,106,8,848
4424,100,105,8,840
4424,947,34,6,204
4425,223,69,9,621
4425,123,68,9,612
4425,888,195,8,1560
4425,143,35,6,210
4426,605,143,10,1430
4427,526,129,5,645
4427,522,143,3,429
4428,604,147,6,882
4428,396,28,9,252
4428,471,98,9,882
4429,983,136,7,952
4430,979,43,1,43
4430,191,76,2,152
4430,599,192,4,768
4430,576,130,5,650
4431,308,54,6,324
4431,733,111,7,777
4432,890,112,7,784
4432,952,16,4,64
4432,121,29,9,261
4432,344,147,6,882
4433,900,177,6,1062
4433,942,147,8,1176
4433,297,157,6,942
4433,550,137,8,1096
4434,839,151,5,755
4435,354,172,10,1720
4435,122,13,9,117
4435,104,88,10,880
4436,724,129,6,774
4436,7,12,4,48
4436,949,27,5,135
4436,806,163,4,652
4437,98,61,2,122
4437,125,28,8,224
4437,743,193,3,579
4437,902,77,8,616
4438,213,163,3,489
4439,197,119,7,833
4439,625,161,1,161
4439,15,191,10,1910
4440,727,58,7,406
4440,891,35,4,140
4441,969,170,1,170
4442,129,103,7,721
4443,615,163,8,1304
4443,485,159,8,1272
4443,65,150,2,300
4443,486,112,7,784
4444,636,189,6,1134
4444,381,55,10,550
4444,58,159,6,954
4444,984,145,5,725
4445,410,13,9,117
4446,173,168,5,840
4446,863,94,9,846
4447,619,166,6,996
4447,309,126,5,630
4447,409,75,7,525
4448,108,197,10,1970
4448,79,115,4,460
4448,356,110,7,770
4449,553,196,8,1568
4449,859,38,6,228
4450,542,157,6,942
4450,562,87,1,87
4451,914,169,4,676
4452,929,62,10,620
4452,695,179,2,358
4453,567,158,10,1580
4454,361,61,2,122
4454,818,35,6,210
4455,728,87,10,870
4456,631,167,10,1670
4457,524,191,9,1719
4457,216,77,2,154
4458,476,137,9,1233
4459,572,24,1,24
4459,11,58,4,232
4459,443,94,8,752
4459,130,106,10,1060
4460,621,127,5,635
4460,481,103,5,515
4460,980,132,5,660
4461,365,48,3,144
4461,795,13,5,65
4461,276,196,2,392
4461,298,60,3,180
4462,323,88,5,440
4462,835,152,5,760
4463,461,52,1,52
4464,612,39,5,195
4464,930,16,10,160
4464,637,17,6,102
4465,131,112,8,896
4465,391,143,3,429
4465,7,12,1,12
4466,72,17,6,102
4466,437,128,8,1024
4467,968,124,4,496
4467,242,68,5,340
4467,675,163,3,489
4468,780,82,2,164
4469,219,177,2,354
4469,269,195,4,780
4470,557,193,4,772
4470,497,71,4,284
4471,935,180,3,540
4471,41,167,4,668
4471,154,118,4,472
4471,859,38,9,342
4472,271,184,8,1472
4473,118,32,3,96
4474,380,13,4,52
4475,740,195,5,975
4475,101,55,1,55
4476,375,15,4,60
4476,697,92,9,828
4476,248,39,10,390
4477,312,104,9,936
4477,387,92,2,184
4477,401,20,6,120
4477,246,198,9,1782
4478,96,90,9,810
4478,229,111,5,555
4479,710,179,9,1611
4480,279,93,3,279
4480,622,167,6,1002
4481,152,131,3,393
4481,226,195,10,1950
4481,467,159,4,636
4482,350,36,5,180
4483,268,149,3,447
4483,752,113,5,565
4483,509,25,7,175
4484,487,27,4,108
4485,275,99,7,693
4485,170,153,9,1377
4485,586,193,5,965
4486,248,39,2,78
4486,133,196,10,1960
4486,302,130,6,780
4486,990,167,5,835
4487,103,145,4,580
4488,713,63,9,567
4488,384,125,6,750
4489,359,19,7,133
4490,227,113,4,452
4490,475,10,10,100
4490,268,149,7,1043
4491,41,167,5,835
4491,596,45,4,180
4491,550,137,4,548
4491,532,46,10,460
4492,822,157,10,1570
4492,952,16,3,48
4492,652,105,3,315
4492,556,15,3,45
4493,578,157,4,628
4493,675,163,9,1467
4493,303,54,8,432
4494,119,43,4,172
4494,925,98,8,784
4494,424,164,8,1312
4494,18,159,4,636
4495,248,39,3,117
4495,199,36,1,36
4495,852,106,2,212
4496,592,69,3,207
4496,818,35,1,35
4496,738,138,6,828
4496,34,26,9,234
4497,687,143,7,1001
4497,888,195,3,585
4497,475,10,4,40
4498,651,83,4,332
4499,251,110,10,1100
4499,399,100,3,300
4499,289,97,6,582
4499,121,29,9,261
4500,867,61,8,488
4501,594,122,3,366
4501,123,68,5,340
4501,819,85,2,170
4502,542,157,2,314
4502,989,13,4,52
4502,60,126,8,1008
4502,439,40,5,200
4503,397,151,1,151
4503,124,171,1,171
4504,388,40,10,400
4505,74,192,5,960
4505,617,197,10,1970
4506,233,65,1,65
4506,52,185,2,370
4506,991,109,9,981
4507,270,78,6,468
4508,883,113,6,678
4508,366,124,10,1240
4509,998,95,1,95
4510,248,39,7,273
4510,454,170,3,510
4510,191,76,5,380
4510,619,166,7,1162
4511,502,196,4,784
4511,171,127,10,1270
4511,404,144,5,720
4511,883,113,8,904
4512,617,197,10,1970
4512,901,115,7,805
4512,771,65,9,585
4512,819,85,4,340
4513,49,129,6,774
4513,480,17,8,136
4513,359,19,10,190
4513,955,158,2,316
4514,809,142,2,284
4514,25,152,10,1520
4514,22,59,1,59
4515,211,124,5,620
4515,26,155,4,620
4515,855,99,2,198
4516,118,32,2,64
4517,183,118,3,354
4518,259,156,1,156
4518,441,186,10,1860
4519,866,159,10,1590
4519,162,144,4,576
4519,584,109,2,218
4519,637,17,5,85
4520,900,177,5,885
4520,4,42,8,336
4520,705,16,10,160
4521,703,200,8,1600
4521,448,14,6,84
4521,668,50,10,500
4521,114,58,2,116
4522,789,176,8,1408
4523,510,52,9,468
4523,527,71,2,142
4523,136,194,7,1358
4524,644,17,3,51
4525,429,166,3,498
4525,225,133,5,665
4526,151,96,8,768
4527,867,61,4,244
4527,823,103,10,1030
